seg_id,pci,pci_desc,maintenance_priority
SS-018745-PV1,88.6,Good,Routine
SS-018746-PV1,88.6,Good,Routine
SS-018747-PV1,88.16,Good,Routine
SS-018748-PV1,84.96,Satisfactory,Routine
SS-018749-PV1,49.01,Poor,Medium
SS-018750-PV1,74.09,Satisfactory,Routine
SS-018751-PV1,92.58,Good,Routine
SS-018752-PV1,72.32,Satisfactory,Routine
SS-018753-PV1,91.2,Good,Routine
SS-018754-PV1,80.0,Satisfactory,Routine
SS-018755-PV1,73.14,Satisfactory,Routine
SS-018756-PV1,42.6,Poor,Medium
SS-018757-PV1,63.81,Fair,Low
SS-018758-PV1,57.11,Fair,Low
SS-018759-PV1,93.7,Good,Routine
SS-018760-PV1,99.0,Good,Routine
SS-018761-PV1,100.0,Good,Routine
SS-018762-PV1,100.0,Good,Routine
SS-018763-PV1,100.0,Good,Routine
SS-018764-PV1,100.0,Good,Routine
SS-018766-PV1,66.79,Fair,Low
SS-018767-PV1,66.12,Fair,Low
SS-018768-PV1,67.37,Fair,Low
SS-018769-PV1,68.29,Fair,Low
SS-018770-PV1,88.4,Good,Routine
SS-018771-PV1,85.64,Good,Routine
SS-018772-PV1,49.88,Poor,Medium
SS-018773-PV1,59.38,Fair,Low
SS-018774-PV1,81.4,Satisfactory,Routine
SS-018775-PV1,72.27,Satisfactory,Routine
SS-018776-PV1,77.1,Satisfactory,Routine
SS-018778-PV1,96.2,Good,Routine
SS-018779-PV1,93.2,Good,Routine
SS-018780-PV1,64.46,Fair,Low
SS-018781-PV1,70.95,Satisfactory,Routine
SS-018782-PV1,90.8,Good,Routine
SS-018783-PV1,76.13,Satisfactory,Routine
SS-018784-PV1,80.2,Satisfactory,Routine
SS-018785-PV1,80.8,Satisfactory,Routine
SS-018786-PV1,100.0,Good,Routine
SS-018787-PV1,79.2,Satisfactory,Routine
SS-018788-PV1,27.54,Very Poor,High
SS-018789-PV1,99.5,Good,Routine
SS-018790-PV1,90.4,Good,Routine
SS-018791-PV1,81.69,Satisfactory,Routine
SS-018792-PV1,80.66,Satisfactory,Routine
SS-018793-PV1,80.38,Satisfactory,Routine
SS-018794-PV1,81.56,Satisfactory,Routine
SS-018795-PV1,63.41,Fair,Low
SS-018796-PV1,76.96,Satisfactory,Routine
SS-018797-PV1,64.87,Fair,Low
SS-018798-PV1,63.61,Fair,Low
SS-018799-PV1,79.89,Satisfactory,Routine
SS-018800-PV1,46.4,Poor,Medium
SS-018801-PV1,90.0,Good,Routine
SS-018802-PV1,20.13,Serious,Critical
SS-018803-PV1,83.0,Satisfactory,Routine
SS-018804-PV1,76.24,Satisfactory,Routine
SS-018805-PV1,100.0,Good,Routine
SS-018806-PV1,92.58,Good,Routine
SS-018807-PV1,92.0,Good,Routine
SS-018808-PV1,86.4,Good,Routine
SS-018809-PV1,84.45,Satisfactory,Routine
SS-018810-PV1,85.7,Good,Routine
SS-018812-PV1,86.16,Good,Routine
SS-018813-PV1,55.93,Fair,Low
SS-018814-PV1,95.4,Good,Routine
SS-018815-PV1,69.28,Fair,Low
SS-018816-PV1,43.6,Poor,Medium
SS-018817-PV1,60.93,Fair,Low
SS-018818-PV1,90.86,Good,Routine
SS-018819-PV1,65.12,Fair,Low
SS-018820-PV1,64.79,Fair,Low
SS-018821-PV1,67.57,Fair,Low
SS-018823-PV1,80.24,Satisfactory,Routine
SS-018824-PV1,77.39,Satisfactory,Routine
SS-018825-PV1,54.78,Poor,Medium
SS-018826-PV1,73.52,Satisfactory,Routine
SS-018827-PV1,77.33,Satisfactory,Routine
SS-018828-PV1,84.24,Satisfactory,Routine
SS-018829-PV1,83.28,Satisfactory,Routine
SS-018830-PV1,83.12,Satisfactory,Routine
SS-018831-PV1,79.57,Satisfactory,Routine
SS-018832-PV1,67.04,Fair,Low
SS-018833-PV1,77.86,Satisfactory,Routine
SS-018834-PV1,64.9,Fair,Low
SS-018835-PV1,45.44,Poor,Medium
SS-018836-PV1,55.33,Fair,Low
SS-018837-PV1,72.06,Satisfactory,Routine
SS-018838-PV1,89.2,Good,Routine
SS-018839-PV1,88.4,Good,Routine
SS-018840-PV1,77.1,Satisfactory,Routine
SS-018841-PV1,30.86,Very Poor,High
SS-018842-PV1,75.07,Satisfactory,Routine
SS-018843-PV1,20.48,Serious,Critical
SS-018844-PV1,48.62,Poor,Medium
SS-018845-PV1,79.54,Satisfactory,Routine
SS-018846-PV1,70.24,Satisfactory,Routine
SS-018847-PV1,84.96,Satisfactory,Routine
SS-018848-PV1,86.92,Good,Routine
SS-018849-PV1,84.26,Satisfactory,Routine
SS-018850-PV1,78.0,Satisfactory,Routine
SS-018851-PV1,49.49,Poor,Medium
SS-018852-PV1,78.34,Satisfactory,Routine
SS-018853-PV1,100.0,Good,Routine
SS-018854-PV1,64.93,Fair,Low
SS-018855-PV1,89.15,Good,Routine
SS-018856-PV1,90.6,Good,Routine
SS-018857-PV1,96.0,Good,Routine
SS-018858-PV1,70.44,Satisfactory,Routine
SS-018860-PV1,28.31,Very Poor,High
SS-018861-PV1,76.38,Satisfactory,Routine
SS-018862-PV1,77.2,Satisfactory,Routine
SS-018863-PV1,74.08,Satisfactory,Routine
SS-018864-PV1,77.25,Satisfactory,Routine
SS-018865-PV1,74.81,Satisfactory,Routine
SS-018866-PV1,85.8,Good,Routine
SS-018867-PV1,78.4,Satisfactory,Routine
SS-018868-PV1,73.24,Satisfactory,Routine
SS-018869-PV1,84.29,Satisfactory,Routine
SS-018870-PV1,80.2,Satisfactory,Routine
SS-018871-PV1,87.4,Good,Routine
SS-018872-PV1,90.6,Good,Routine
SS-018873-PV1,78.48,Satisfactory,Routine
SS-018874-PV1,84.5,Satisfactory,Routine
SS-018879-PV1,85.2,Good,Routine
SS-018880-PV1,98.2,Good,Routine
SS-018881-PV1,81.5,Satisfactory,Routine
SS-018882-PV1,60.2,Fair,Low
SS-018883-PV1,100.0,Good,Routine
SS-018884-PV1,97.8,Good,Routine
SS-018885-PV1,100.0,Good,Routine
SS-018886-PV1,100.0,Good,Routine
SS-018887-PV1,44.72,Poor,Medium
SS-018888-PV1,50.71,Poor,Medium
SS-018889-PV1,58.22,Fair,Low
SS-018890-PV1,43.41,Poor,Medium
SS-018891-PV1,70.59,Satisfactory,Routine
SS-018892-PV1,44.12,Poor,Medium
SS-018893-PV1,38.17,Very Poor,High
SS-018894-PV1,69.09,Fair,Low
SS-018895-PV1,52.85,Poor,Medium
SS-018896-PV1,65.7,Fair,Low
SS-018897-PV1,39.0,Very Poor,High
SS-018898-PV1,99.2,Good,Routine
SS-018899-PV1,94.0,Good,Routine
SS-018900-PV1,99.6,Good,Routine
SS-018903-PV1,86.83,Good,Routine
SS-018904-PV1,86.75,Good,Routine
SS-018905-PV1,67.35,Fair,Low
SS-018906-PV1,72.89,Satisfactory,Routine
SS-018907-PV1,76.16,Satisfactory,Routine
SS-018908-PV1,72.12,Satisfactory,Routine
SS-018909-PV1,66.67,Fair,Low
SS-018910-PV1,35.37,Very Poor,High
SS-018911-PV1,52.91,Poor,Medium
SS-018912-PV1,46.45,Poor,Medium
SS-018913-PV1,50.19,Poor,Medium
SS-018914-PV1,41.09,Poor,Medium
SS-018915-PV1,53.71,Poor,Medium
SS-018916-PV1,57.01,Fair,Low
SS-018917-PV1,32.38,Very Poor,High
SS-018918-PV1,67.48,Fair,Low
SS-018919-PV1,83.99,Satisfactory,Routine
SS-018920-PV1,75.78,Satisfactory,Routine
SS-018921-PV1,64.0,Fair,Low
SS-018922-PV1,56.17,Fair,Low
SS-018923-PV1,100.0,Good,Routine
SS-018924-PV1,79.88,Satisfactory,Routine
SS-018925-PV1,79.18,Satisfactory,Routine
SS-018926-PV1,84.76,Satisfactory,Routine
SS-018927-PV1,83.2,Satisfactory,Routine
SS-018928-PV1,59.41,Fair,Low
SS-018929-PV1,100.0,Good,Routine
SS-018930-PV1,48.2,Poor,Medium
SS-018931-PV1,41.07,Poor,Medium
SS-018932-PV1,31.21,Very Poor,High
SS-018933-PV1,25.36,Very Poor,High
SS-018934-PV1,33.42,Very Poor,High
SS-018935-PV1,36.67,Very Poor,High
SS-018936-PV1,45.75,Poor,Medium
SS-018937-PV1,99.02,Good,Routine
SS-018938-PV1,18.49,Serious,Critical
SS-018939-PV1,31.1,Very Poor,High
SS-018940-PV1,81.21,Satisfactory,Routine
SS-018941-PV1,66.86,Fair,Low
SS-018942-PV1,46.86,Poor,Medium
SS-018943-PV1,32.73,Very Poor,High
SS-018944-PV1,49.8,Poor,Medium
SS-018945-PV1,57.77,Fair,Low
SS-018946-PV1,76.19,Satisfactory,Routine
SS-018947-PV1,72.29,Satisfactory,Routine
SS-018948-PV1,16.15,Serious,Critical
SS-018949-PV1,61.91,Fair,Low
SS-018950-PV1,13.04,Serious,Critical
SS-018951-PV1,9.52,Failed,Critical
SS-018952-PV1,29.08,Very Poor,High
SS-018953-PV1,63.67,Fair,Low
SS-018954-PV1,72.11,Satisfactory,Routine
SS-018955-PV1,23.26,Serious,Critical
SS-018956-PV1,17.38,Serious,Critical
SS-018957-PV1,71.14,Satisfactory,Routine
SS-018958-PV1,56.71,Fair,Low
SS-018959-PV1,67.79,Fair,Low
SS-018960-PV1,18.62,Serious,Critical
SS-018961-PV1,35.0,Very Poor,High
SS-018962-PV1,85.1,Good,Routine
SS-018963-PV1,25.99,Very Poor,High
SS-018964-PV1,39.79,Very Poor,High
SS-018965-PV1,18.67,Serious,Critical
SS-018966-PV1,99.0,Good,Routine
SS-018968-PV1,24.03,Serious,Critical
SS-018969-PV1,54.73,Poor,Medium
SS-018970-PV1,20.8,Serious,Critical
SS-018971-PV1,25.24,Very Poor,High
SS-018972-PV1,94.5,Good,Routine
SS-018973-PV1,82.88,Satisfactory,Routine
SS-018974-PV1,83.36,Satisfactory,Routine
SS-018975-PV1,63.57,Fair,Low
SS-018976-PV1,71.94,Satisfactory,Routine
SS-018977-PV1,48.07,Poor,Medium
SS-018978-PV1,44.34,Poor,Medium
SS-018979-PV1,75.29,Satisfactory,Routine
SS-018980-PV1,69.12,Fair,Low
SS-018981-PV1,66.95,Fair,Low
SS-018982-PV1,65.77,Fair,Low
SS-018983-PV1,67.04,Fair,Low
SS-018984-PV1,48.87,Poor,Medium
SS-018985-PV1,43.99,Poor,Medium
SS-018986-PV1,33.84,Very Poor,High
SS-018987-PV1,36.67,Very Poor,High
SS-018988-PV1,71.28,Satisfactory,Routine
SS-018989-PV1,73.96,Satisfactory,Routine
SS-018990-PV1,53.79,Poor,Medium
SS-018991-PV1,53.6,Poor,Medium
SS-018992-PV1,78.89,Satisfactory,Routine
SS-018993-PV1,69.45,Fair,Low
SS-018994-PV1,42.42,Poor,Medium
SS-018995-PV1,90.2,Good,Routine
SS-018996-PV1,62.1,Fair,Low
SS-018997-PV1,25.75,Very Poor,High
SS-018998-PV1,81.9,Satisfactory,Routine
SS-018999-PV1,100.0,Good,Routine
SS-019000-PV1,72.18,Satisfactory,Routine
SS-019001-PV1,81.9,Satisfactory,Routine
SS-019002-PV1,94.5,Good,Routine
SS-019003-PV1,88.6,Good,Routine
SS-019004-PV1,90.0,Good,Routine
SS-019006-PV1,36.06,Very Poor,High
SS-019007-PV1,44.64,Poor,Medium
SS-019008-PV1,55.48,Fair,Low
SS-019009-PV1,43.09,Poor,Medium
SS-019010-PV1,21.19,Serious,Critical
SS-019011-PV1,68.79,Fair,Low
SS-019014-PV1,85.26,Good,Routine
SS-019015-PV1,22.64,Serious,Critical
SS-019016-PV1,24.26,Serious,Critical
SS-019017-PV1,32.32,Very Poor,High
SS-019018-PV1,77.86,Satisfactory,Routine
SS-019019-PV1,79.34,Satisfactory,Routine
SS-019020-PV1,94.43,Good,Routine
SS-019021-PV1,53.06,Poor,Medium
SS-019022-PV1,55.78,Fair,Low
SS-019023-PV1,53.07,Poor,Medium
SS-019024-PV1,65.58,Fair,Low
SS-019025-PV1,66.03,Fair,Low
SS-019026-PV1,64.18,Fair,Low
SS-019027-PV1,43.55,Poor,Medium
SS-019028-PV1,19.56,Serious,Critical
SS-019029-PV1,31.26,Very Poor,High
SS-019030-PV1,40.18,Poor,Medium
SS-019031-PV1,47.83,Poor,Medium
SS-019032-PV1,21.04,Serious,Critical
SS-019033-PV1,14.5,Serious,Critical
SS-019034-PV1,42.28,Poor,Medium
SS-019035-PV1,65.02,Fair,Low
SS-019036-PV1,58.03,Fair,Low
SS-019037-PV1,80.16,Satisfactory,Routine
SS-019039-PV1,83.96,Satisfactory,Routine
SS-019041-PV1,84.73,Satisfactory,Routine
SS-019046-PV1,43.98,Poor,Medium
SS-019047-PV1,25.08,Very Poor,High
SS-019048-PV1,41.51,Poor,Medium
SS-019049-PV1,62.19,Fair,Low
SS-019050-PV1,64.25,Fair,Low
SS-019051-PV1,55.86,Fair,Low
SS-019052-PV1,74.79,Satisfactory,Routine
SS-019053-PV1,16.54,Serious,Critical
SS-019056-PV1,23.89,Serious,Critical
SS-019057-PV1,22.95,Serious,Critical
SS-019058-PV1,14.86,Serious,Critical
SS-019059-PV1,96.2,Good,Routine
SS-019062-PV1,37.68,Very Poor,High
SS-019063-PV1,87.3,Good,Routine
SS-019064-PV1,75.84,Satisfactory,Routine
SS-019065-PV1,19.16,Serious,Critical
SS-019066-PV1,92.0,Good,Routine
SS-019067-PV1,82.92,Satisfactory,Routine
SS-019069-PV1,30.75,Very Poor,High
SS-019070-PV1,95.82,Good,Routine
SS-019071-PV1,80.85,Satisfactory,Routine
SS-019072-PV1,87.4,Good,Routine
SS-019073-PV1,85.0,Good,Routine
SS-019074-PV1,78.52,Satisfactory,Routine
SS-019075-PV1,85.65,Good,Routine
SS-019076-PV1,73.15,Satisfactory,Routine
SS-019077-PV1,69.42,Fair,Low
SS-019078-PV1,71.51,Satisfactory,Routine
SS-019079-PV1,72.45,Satisfactory,Routine
SS-019080-PV1,58.98,Fair,Low
SS-019081-PV1,59.53,Fair,Low
SS-019082-PV1,75.1,Satisfactory,Routine
SS-019083-PV1,75.14,Satisfactory,Routine
SS-019084-PV1,27.14,Very Poor,High
SS-019085-PV1,69.72,Fair,Low
SS-019086-PV1,70.49,Satisfactory,Routine
SS-019087-PV1,77.88,Satisfactory,Routine
SS-019088-PV1,68.13,Fair,Low
SS-019089-PV1,68.58,Fair,Low
SS-019090-PV1,10.61,Serious,Critical
SS-019091-PV1,92.76,Good,Routine
SS-019092-PV1,43.44,Poor,Medium
SS-019093-PV1,43.4,Poor,Medium
SS-019094-PV1,40.03,Poor,Medium
SS-019095-PV1,95.0,Good,Routine
SS-019096-PV1,94.0,Good,Routine
SS-019097-PV1,30.15,Very Poor,High
SS-019099-PV1,61.96,Fair,Low
SS-019100-PV1,77.22,Satisfactory,Routine
SS-019101-PV1,81.22,Satisfactory,Routine
SS-019102-PV1,87.32,Good,Routine
SS-019103-PV1,82.56,Satisfactory,Routine
SS-019104-PV1,50.08,Poor,Medium
SS-019105-PV1,94.0,Good,Routine
SS-019106-PV1,84.09,Satisfactory,Routine
SS-019107-PV1,81.12,Satisfactory,Routine
SS-019108-PV1,83.99,Satisfactory,Routine
SS-019109-PV1,88.6,Good,Routine
SS-019110-PV1,92.4,Good,Routine
SS-019111-PV1,89.0,Good,Routine
SS-019112-PV1,73.53,Satisfactory,Routine
SS-019113-PV1,55.91,Fair,Low
SS-019114-PV1,78.13,Satisfactory,Routine
SS-019115-PV1,49.22,Poor,Medium
SS-019116-PV1,11.77,Serious,Critical
SS-019117-PV1,10.33,Serious,Critical
SS-019118-PV1,39.43,Very Poor,High
SS-019121-PV1,87.2,Good,Routine
SS-019122-PV1,65.67,Fair,Low
SS-019123-PV1,36.16,Very Poor,High
SS-019124-PV1,13.56,Serious,Critical
SS-019125-PV1,62.07,Fair,Low
SS-019126-PV1,47.9,Poor,Medium
SS-019127-PV1,80.6,Satisfactory,Routine
SS-019128-PV1,76.48,Satisfactory,Routine
SS-019129-PV1,81.4,Satisfactory,Routine
SS-019130-PV1,85.68,Good,Routine
SS-019131-PV1,66.5,Fair,Low
SS-019132-PV1,84.6,Satisfactory,Routine
SS-019133-PV1,95.7,Good,Routine
SS-019134-PV1,94.0,Good,Routine
SS-019135-PV1,10.1,Serious,Critical
SS-019136-PV1,10.19,Serious,Critical
SS-019137-PV1,78.52,Satisfactory,Routine
SS-019138-PV1,62.92,Fair,Low
SS-019139-PV1,83.8,Satisfactory,Routine
SS-019140-PV1,72.56,Satisfactory,Routine
SS-019141-PV1,74.28,Satisfactory,Routine
SS-019142-PV1,83.78,Satisfactory,Routine
SS-019143-PV1,78.34,Satisfactory,Routine
SS-019144-PV1,71.58,Satisfactory,Routine
SS-019145-PV1,76.42,Satisfactory,Routine
SS-019146-PV1,76.65,Satisfactory,Routine
SS-019147-PV1,80.75,Satisfactory,Routine
SS-019148-PV1,83.39,Satisfactory,Routine
SS-019149-PV1,78.78,Satisfactory,Routine
SS-019150-PV1,71.65,Satisfactory,Routine
SS-019151-PV1,70.82,Satisfactory,Routine
SS-019152-PV1,70.8,Satisfactory,Routine
SS-019153-PV1,73.9,Satisfactory,Routine
SS-019154-PV1,79.96,Satisfactory,Routine
SS-019155-PV1,46.69,Poor,Medium
SS-019156-PV1,79.05,Satisfactory,Routine
SS-019157-PV1,14.46,Serious,Critical
SS-019158-PV1,77.66,Satisfactory,Routine
SS-019159-PV1,62.59,Fair,Low
SS-019160-PV1,46.25,Poor,Medium
SS-019161-PV1,95.01,Good,Routine
SS-019162-PV1,94.25,Good,Routine
SS-019163-PV1,54.2,Poor,Medium
SS-019164-PV1,78.76,Satisfactory,Routine
SS-019165-PV1,91.21,Good,Routine
SS-019166-PV1,84.44,Satisfactory,Routine
SS-019167-PV1,69.92,Fair,Low
SS-019168-PV1,70.86,Satisfactory,Routine
SS-019169-PV1,74.54,Satisfactory,Routine
SS-019170-PV1,69.46,Fair,Low
SS-019171-PV1,14.22,Serious,Critical
SS-019172-PV1,4.82,Failed,Critical
SS-019173-PV1,10.02,Serious,Critical
SS-019174-PV1,80.04,Satisfactory,Routine
SS-019175-PV1,41.1,Poor,Medium
SS-019176-PV1,78.59,Satisfactory,Routine
SS-019177-PV1,48.08,Poor,Medium
SS-019178-PV1,65.12,Fair,Low
SS-019179-PV1,79.34,Satisfactory,Routine
SS-019180-PV1,76.53,Satisfactory,Routine
SS-019181-PV1,89.2,Good,Routine
SS-019182-PV1,30.63,Very Poor,High
SS-019183-PV1,94.0,Good,Routine
SS-019184-PV1,93.0,Good,Routine
SS-019185-PV1,82.14,Satisfactory,Routine
SS-019186-PV1,70.2,Satisfactory,Routine
SS-019187-PV1,42.51,Poor,Medium
SS-019189-PV1,67.02,Fair,Low
SS-019190-PV1,20.26,Serious,Critical
SS-019191-PV1,8.16,Failed,Critical
SS-019192-PV1,17.64,Serious,Critical
SS-019193-PV1,51.62,Poor,Medium
SS-019194-PV1,51.78,Poor,Medium
SS-019195-PV1,43.12,Poor,Medium
SS-019196-PV1,67.09,Fair,Low
SS-019197-PV1,77.92,Satisfactory,Routine
SS-019198-PV1,73.97,Satisfactory,Routine
SS-019199-PV1,32.7,Very Poor,High
SS-019200-PV1,86.5,Good,Routine
SS-019201-PV1,48.6,Poor,Medium
SS-019202-PV1,100.0,Good,Routine
SS-019203-PV1,80.74,Satisfactory,Routine
SS-019204-PV1,100.0,Good,Routine
SS-019205-PV1,97.4,Good,Routine
SS-019206-PV1,92.4,Good,Routine
SS-019207-PV1,65.4,Fair,Low
SS-019208-PV1,30.25,Very Poor,High
SS-019209-PV1,98.8,Good,Routine
SS-019210-PV1,77.92,Satisfactory,Routine
SS-019211-PV1,78.58,Satisfactory,Routine
SS-019212-PV1,66.34,Fair,Low
SS-019213-PV1,62.78,Fair,Low
SS-019215-PV1,65.45,Fair,Low
SS-019216-PV1,73.11,Satisfactory,Routine
SS-019217-PV1,59.8,Fair,Low
SS-019218-PV1,14.8,Serious,Critical
SS-019219-PV1,4.66,Failed,Critical
SS-019220-PV1,25.82,Very Poor,High
SS-019221-PV1,27.26,Very Poor,High
SS-019222-PV1,13.66,Serious,Critical
SS-019223-PV1,32.06,Very Poor,High
SS-019224-PV1,49.01,Poor,Medium
SS-019226-PV1,71.15,Satisfactory,Routine
SS-019227-PV1,48.78,Poor,Medium
SS-019228-PV1,23.53,Serious,Critical
SS-019229-PV1,48.46,Poor,Medium
SS-019230-PV1,51.14,Poor,Medium
SS-019231-PV1,58.03,Fair,Low
SS-019232-PV1,52.26,Poor,Medium
SS-019233-PV1,63.52,Fair,Low
SS-019234-PV1,12.06,Serious,Critical
SS-019235-PV1,12.76,Serious,Critical
SS-019236-PV1,60.0,Fair,Low
SS-019237-PV1,37.74,Very Poor,High
SS-019238-PV1,20.54,Serious,Critical
SS-019239-PV1,16.51,Serious,Critical
SS-019240-PV1,5.5,Failed,Critical
SS-019241-PV1,23.34,Serious,Critical
SS-019242-PV1,64.19,Fair,Low
SS-019243-PV1,28.58,Very Poor,High
SS-019244-PV1,43.96,Poor,Medium
SS-019245-PV1,50.14,Poor,Medium
SS-019246-PV1,10.54,Serious,Critical
SS-019247-PV1,20.32,Serious,Critical
SS-019248-PV1,42.13,Poor,Medium
SS-019249-PV1,49.7,Poor,Medium
SS-019250-PV1,26.36,Very Poor,High
SS-019251-PV1,40.25,Poor,Medium
SS-019252-PV1,75.02,Satisfactory,Routine
SS-019253-PV1,36.53,Very Poor,High
SS-019254-PV1,81.52,Satisfactory,Routine
SS-019255-PV1,39.08,Very Poor,High
SS-019256-PV1,36.95,Very Poor,High
SS-019257-PV1,32.87,Very Poor,High
SS-019258-PV1,37.51,Very Poor,High
SS-019259-PV1,27.01,Very Poor,High
SS-019260-PV1,29.5,Very Poor,High
SS-019261-PV1,26.17,Very Poor,High
SS-019262-PV1,24.89,Serious,Critical
SS-019263-PV1,28.04,Very Poor,High
SS-019264-PV1,34.33,Very Poor,High
SS-019265-PV1,34.0,Very Poor,High
SS-019266-PV1,56.63,Fair,Low
SS-019267-PV1,58.15,Fair,Low
SS-019268-PV1,56.98,Fair,Low
SS-019269-PV1,63.7,Fair,Low
SS-019270-PV1,25.87,Very Poor,High
SS-019271-PV1,54.03,Poor,Medium
SS-019272-PV1,23.13,Serious,Critical
SS-019273-PV1,10.64,Serious,Critical
SS-019274-PV1,35.8,Very Poor,High
SS-019275-PV1,74.46,Satisfactory,Routine
SS-019276-PV1,26.88,Very Poor,High
SS-019277-PV1,45.35,Poor,Medium
SS-019278-PV1,55.82,Fair,Low
SS-019279-PV1,14.52,Serious,Critical
SS-019280-PV1,23.93,Serious,Critical
SS-019281-PV1,16.61,Serious,Critical
SS-019282-PV1,50.29,Poor,Medium
SS-019283-PV1,6.55,Failed,Critical
SS-019284-PV1,7.44,Failed,Critical
SS-019285-PV1,10.11,Serious,Critical
SS-019286-PV1,45.8,Poor,Medium
SS-019287-PV1,6.51,Failed,Critical
SS-019288-PV1,81.48,Satisfactory,Routine
SS-019289-PV1,66.76,Fair,Low
SS-019290-PV1,76.34,Satisfactory,Routine
SS-019291-PV1,26.38,Very Poor,High
SS-019292-PV1,42.01,Poor,Medium
SS-019293-PV1,72.96,Satisfactory,Routine
SS-019294-PV1,72.64,Satisfactory,Routine
SS-019295-PV1,50.57,Poor,Medium
SS-019296-PV1,79.82,Satisfactory,Routine
SS-019297-PV1,83.97,Satisfactory,Routine
SS-019298-PV1,76.52,Satisfactory,Routine
SS-019299-PV1,77.0,Satisfactory,Routine
SS-019300-PV1,76.64,Satisfactory,Routine
SS-019301-PV1,46.28,Poor,Medium
SS-019302-PV1,33.7,Very Poor,High
SS-019303-PV1,55.22,Fair,Low
SS-019304-PV1,41.42,Poor,Medium
SS-019305-PV1,90.63,Good,Routine
SS-019306-PV1,77.14,Satisfactory,Routine
SS-019307-PV1,81.2,Satisfactory,Routine
SS-019308-PV1,42.72,Poor,Medium
SS-019309-PV1,45.12,Poor,Medium
SS-019310-PV1,5.99,Failed,Critical
SS-019311-PV1,19.31,Serious,Critical
SS-019312-PV1,69.51,Fair,Low
SS-019313-PV1,67.97,Fair,Low
SS-019314-PV1,60.29,Fair,Low
SS-019315-PV1,75.7,Satisfactory,Routine
SS-019316-PV1,67.77,Fair,Low
SS-019317-PV1,37.71,Very Poor,High
SS-019318-PV1,25.64,Very Poor,High
SS-019319-PV1,9.62,Failed,Critical
SS-019320-PV1,7.14,Failed,Critical
SS-019321-PV1,78.01,Satisfactory,Routine
SS-019322-PV1,54.01,Poor,Medium
SS-019323-PV1,76.74,Satisfactory,Routine
SS-019324-PV1,62.36,Fair,Low
SS-019325-PV1,72.5,Satisfactory,Routine
SS-019326-PV1,40.69,Poor,Medium
SS-019327-PV1,71.39,Satisfactory,Routine
SS-019328-PV1,48.62,Poor,Medium
SS-019329-PV1,100.0,Good,Routine
SS-019330-PV1,95.68,Good,Routine
SS-019331-PV1,92.82,Good,Routine
SS-019332-PV1,93.79,Good,Routine
SS-019333-PV1,91.35,Good,Routine
SS-019334-PV1,58.71,Fair,Low
SS-019335-PV1,61.95,Fair,Low
SS-019336-PV1,49.98,Poor,Medium
SS-019337-PV1,48.01,Poor,Medium
SS-019338-PV1,94.03,Good,Routine
SS-019339-PV1,77.99,Satisfactory,Routine
SS-019340-PV1,52.84,Poor,Medium
SS-019341-PV1,91.48,Good,Routine
SS-019342-PV1,86.4,Good,Routine
SS-019343-PV1,69.56,Fair,Low
SS-019344-PV1,14.37,Serious,Critical
SS-019345-PV1,8.63,Failed,Critical
SS-019346-PV1,26.56,Very Poor,High
SS-019347-PV1,100.0,Good,Routine
SS-019348-PV1,70.4,Satisfactory,Routine
SS-019349-PV1,67.2,Fair,Low
SS-019350-PV1,29.65,Very Poor,High
SS-019351-PV1,37.3,Very Poor,High
SS-019352-PV1,17.79,Serious,Critical
SS-019353-PV1,17.26,Serious,Critical
SS-019354-PV1,26.64,Very Poor,High
SS-019355-PV1,68.36,Fair,Low
SS-019356-PV1,57.5,Fair,Low
SS-019357-PV1,83.64,Satisfactory,Routine
SS-019358-PV1,74.79,Satisfactory,Routine
SS-019359-PV1,80.96,Satisfactory,Routine
SS-019360-PV1,32.76,Very Poor,High
SS-019361-PV1,44.23,Poor,Medium
SS-019362-PV1,44.39,Poor,Medium
SS-019363-PV1,42.8,Poor,Medium
SS-019364-PV1,100.0,Good,Routine
SS-019365-PV1,50.25,Poor,Medium
SS-019366-PV1,27.22,Very Poor,High
SS-019367-PV1,30.8,Very Poor,High
SS-019368-PV1,26.26,Very Poor,High
SS-019369-PV1,73.42,Satisfactory,Routine
SS-019370-PV1,71.65,Satisfactory,Routine
SS-019371-PV1,70.1,Satisfactory,Routine
SS-019372-PV1,92.98,Good,Routine
SS-019373-PV1,99.31,Good,Routine
SS-019374-PV1,100.0,Good,Routine
SS-019375-PV1,100.0,Good,Routine
SS-019376-PV1,100.0,Good,Routine
SS-019377-PV1,99.0,Good,Routine
SS-019378-PV1,100.0,Good,Routine
SS-019379-PV1,85.1,Good,Routine
SS-019380-PV1,95.14,Good,Routine
SS-019381-PV1,96.13,Good,Routine
SS-019382-PV1,95.22,Good,Routine
SS-019383-PV1,95.1,Good,Routine
SS-019384-PV1,90.72,Good,Routine
SS-019385-PV1,99.59,Good,Routine
SS-019386-PV1,94.57,Good,Routine
SS-019387-PV1,99.6,Good,Routine
SS-019388-PV1,100.0,Good,Routine
SS-019389-PV1,100.0,Good,Routine
SS-019390-PV1,86.76,Good,Routine
SS-019391-PV1,47.35,Poor,Medium
SS-019392-PV1,53.38,Poor,Medium
SS-019393-PV1,100.0,Good,Routine
SS-019394-PV1,97.4,Good,Routine
SS-019395-PV1,25.54,Very Poor,High
SS-019396-PV1,19.46,Serious,Critical
SS-019397-PV1,27.47,Very Poor,High
SS-019398-PV1,49.48,Poor,Medium
